Year,variable,value,Type,Powertrain,Technology,Market
2043,SUV-ICE-Avg-Private,78533.79086,SUV,ICEV,ICEV-Avg,Personal
2044,SUV-ICE-Avg-Private,74135.9309,SUV,ICEV,ICEV-Avg,Personal
2045,SUV-ICE-Avg-Private,69484.69734,SUV,ICEV,ICEV-Avg,Personal
2046,SUV-ICE-Avg-Private,64599.16446,SUV,ICEV,ICEV-Avg,Personal
2047,SUV-ICE-Avg-Private,59557.71592,SUV,ICEV,ICEV-Avg,Personal
2048,SUV-ICE-Avg-Private,54442.33424,SUV,ICEV,ICEV-Avg,Personal
2049,SUV-ICE-Avg-Private,49338.2574,SUV,ICEV,ICEV-Avg,Personal
2050,SUV-ICE-Avg-Private,44332.86562,SUV,ICEV,ICEV-Avg,Personal
2021,SUV-ICE-Low-Private,427.9865332,SUV,HEV,HEV,Personal
2022,SUV-ICE-Low-Private,626.4557095,SUV,HEV,HEV,Personal
2023,SUV-ICE-Low-Private,805.4791111,SUV,HEV,HEV,Personal
2024,SUV-ICE-Low-Private,1006.273434,SUV,HEV,HEV,Personal
2025,SUV-ICE-Low-Private,1450.931335,SUV,HEV,HEV,Personal
2026,SUV-ICE-Low-Private,1937.728838,SUV,HEV,HEV,Personal
2027,SUV-ICE-Low-Private,2204.969755,SUV,HEV,HEV,Personal
2028,SUV-ICE-Low-Private,2443.292799,SUV,HEV,HEV,Personal
2029,SUV-ICE-Low-Private,2697.201521,SUV,HEV,HEV,Personal
2030,SUV-ICE-Low-Private,2902.166325,SUV,HEV,HEV,Personal
2031,SUV-ICE-Low-Private,3183.146491,SUV,HEV,HEV,Personal
2032,SUV-ICE-Low-Private,3523.804332,SUV,HEV,HEV,Personal
2033,SUV-ICE-Low-Private,3922.917582,SUV,HEV,HEV,Personal
2034,SUV-ICE-Low-Private,4172.156467,SUV,HEV,HEV,Personal
2035,SUV-ICE-Low-Private,4166.613169,SUV,HEV,HEV,Personal
2036,SUV-ICE-Low-Private,4120.248125,SUV,HEV,HEV,Personal
2037,SUV-ICE-Low-Private,4032.523687,SUV,HEV,HEV,Personal
2038,SUV-ICE-Low-Private,3904.173229,SUV,HEV,HEV,Personal
2039,SUV-ICE-Low-Private,3741.19471,SUV,HEV,HEV,Personal
2040,SUV-ICE-Low-Private,3553.768006,SUV,HEV,HEV,Personal
2041,SUV-ICE-Low-Private,3347.246906,SUV,HEV,HEV,Personal
2042,SUV-ICE-Low-Private,3125.98845,SUV,HEV,HEV,Personal
2043,SUV-ICE-Low-Private,2891.057978,SUV,HEV,HEV,Personal
2044,SUV-ICE-Low-Private,2642.27045,SUV,HEV,HEV,Personal
2045,SUV-ICE-Low-Private,2381.839387,SUV,HEV,HEV,Personal
2046,SUV-ICE-Low-Private,2116.625108,SUV,HEV,HEV,Personal
2047,SUV-ICE-Low-Private,1857.412509,SUV,HEV,HEV,Personal
2048,SUV-ICE-Low-Private,1615.382763,SUV,HEV,HEV,Personal
2049,SUV-ICE-Low-Private,1398.131132,SUV,HEV,HEV,Personal
2050,SUV-ICE-Low-Private,1207.93497,SUV,HEV,HEV,Personal
2021,SUV-PHEV-Private,289.6137825,SUV,PHEV,PHEV,Personal
2022,SUV-PHEV-Private,555.0320785,SUV,PHEV,PHEV,Personal
2023,SUV-PHEV-Private,747.0907863,SUV,PHEV,PHEV,Personal
2024,SUV-PHEV-Private,1108.011039,SUV,PHEV,PHEV,Personal
2025,SUV-PHEV-Private,2491.532939,SUV,PHEV,PHEV,Personal
2026,SUV-PHEV-Private,4324.117078,SUV,PHEV,PHEV,Personal
2027,SUV-PHEV-Private,6459.22596,SUV,PHEV,PHEV,Personal
2028,SUV-PHEV-Private,8848.357533,SUV,PHEV,PHEV,Personal
2029,SUV-PHEV-Private,11724.08492,SUV,PHEV,PHEV,Personal
2030,SUV-PHEV-Private,14681.47239,SUV,PHEV,PHEV,Personal
2031,SUV-PHEV-Private,17076.32074,SUV,PHEV,PHEV,Personal
2032,SUV-PHEV-Private,19253.35594,SUV,PHEV,PHEV,Personal
2033,SUV-PHEV-Private,20716.67048,SUV,PHEV,PHEV,Personal
2034,SUV-PHEV-Private,21513.00909,SUV,PHEV,PHEV,Personal
2035,SUV-PHEV-Private,22196.29265,SUV,PHEV,PHEV,Personal
2036,SUV-PHEV-Private,22730.41785,SUV,PHEV,PHEV,Personal
2037,SUV-PHEV-Private,23058.81848,SUV,PHEV,PHEV,Personal
2038,SUV-PHEV-Private,23135.56562,SUV,PHEV,PHEV,Personal
2039,SUV-PHEV-Private,22926.27226,SUV,PHEV,PHEV,Personal
2040,SUV-PHEV-Private,22410.74638,SUV,PHEV,PHEV,Personal
2041,SUV-PHEV-Private,21606.42758,SUV,PHEV,PHEV,Personal
2042,SUV-PHEV-Private,20567.9919,SUV,PHEV,PHEV,Personal
2043,SUV-PHEV-Private,19370.6555,SUV,PHEV,PHEV,Personal
2044,SUV-PHEV-Private,18101.71451,SUV,PHEV,PHEV,Personal
2045,SUV-PHEV-Private,16846.02432,SUV,PHEV,PHEV,Personal
2046,SUV-PHEV-Private,15658.66483,SUV,PHEV,PHEV,Personal
2047,SUV-PHEV-Private,14569.65827,SUV,PHEV,PHEV,Personal
2048,SUV-PHEV-Private,13586.80178,SUV,PHEV,PHEV,Personal
2049,SUV-PHEV-Private,12690.72152,SUV,PHEV,PHEV,Personal
2050,SUV-PHEV-Private,11849.31298,SUV,PHEV,PHEV,Personal
2021,SUV-BEV-Sht-Private,8.344868327,SUV,BEV,BEV-Sht,Personal
2022,SUV-BEV-Sht-Private,18.33989682,SUV,BEV,BEV-Sht,Personal
2023,SUV-BEV-Sht-Private,23.74120186,SUV,BEV,BEV-Sht,Personal
2024,SUV-BEV-Sht-Private,29.90060039,SUV,BEV,BEV-Sht,Personal
2025,SUV-BEV-Sht-Private,46.21800253,SUV,BEV,BEV-Sht,Personal
2026,SUV-BEV-Sht-Private,66.71671045,SUV,BEV,BEV-Sht,Personal
2027,SUV-BEV-Sht-Private,75.80939783,SUV,BEV,BEV-Sht,Personal
2028,SUV-BEV-Sht-Private,93.83210934,SUV,BEV,BEV-Sht,Personal
2029,SUV-BEV-Sht-Private,125.9317041,SUV,BEV,BEV-Sht,Personal
2030,SUV-BEV-Sht-Private,140.8206272,SUV,BEV,BEV-Sht,Personal
2031,SUV-BEV-Sht-Private,204.8288259,SUV,BEV,BEV-Sht,Personal
2032,SUV-BEV-Sht-Private,244.5229487,SUV,BEV,BEV-Sht,Personal
2033,SUV-BEV-Sht-Private,302.8184741,SUV,BEV,BEV-Sht,Personal
2034,SUV-BEV-Sht-Private,331.5768523,SUV,BEV,BEV-Sht,Personal
2035,SUV-BEV-Sht-Private,363.3206056,SUV,BEV,BEV-Sht,Personal
2036,SUV-BEV-Sht-Private,397.6095896,SUV,BEV,BEV-Sht,Personal
2037,SUV-BEV-Sht-Private,434.8647335,SUV,BEV,BEV-Sht,Personal
2038,SUV-BEV-Sht-Private,474.3019844,SUV,BEV,BEV-Sht,Personal
2039,SUV-BEV-Sht-Private,515.1053561,SUV,BEV,BEV-Sht,Personal
2040,SUV-BEV-Sht-Private,556.763847,SUV,BEV,BEV-Sht,Personal
2041,SUV-BEV-Sht-Private,598.3581714,SUV,BEV,BEV-Sht,Personal
2042,SUV-BEV-Sht-Private,638.6601379,SUV,BEV,BEV-Sht,Personal
2043,SUV-BEV-Sht-Private,676.7976369,SUV,BEV,BEV-Sht,Personal
2044,SUV-BEV-Sht-Private,711.9041733,SUV,BEV,BEV-Sht,Personal
2045,SUV-BEV-Sht-Private,743.4633628,SUV,BEV,BEV-Sht,Personal
2046,SUV-BEV-Sht-Private,771.6833115,SUV,BEV,BEV-Sht,Personal
2047,SUV-BEV-Sht-Private,796.6625764,SUV,BEV,BEV-Sht,Personal
2048,SUV-BEV-Sht-Private,818.2765554,SUV,BEV,BEV-Sht,Personal
2049,SUV-BEV-Sht-Private,836.1030434,SUV,BEV,BEV-Sht,Personal
2050,SUV-BEV-Sht-Private,849.3737489,SUV,BEV,BEV-Sht,Personal
2021,SUV-BEV-Mid-Private,51.16394099,SUV,BEV,BEV-Mid,Personal
2022,SUV-BEV-Mid-Private,84.25363864,SUV,BEV,BEV-Mid,Personal
2023,SUV-BEV-Mid-Private,97.44607657,SUV,BEV,BEV-Mid,Personal
2024,SUV-BEV-Mid-Private,162.9237538,SUV,BEV,BEV-Mid,Personal
2025,SUV-BEV-Mid-Private,235.2544313,SUV,BEV,BEV-Mid,Personal
2026,SUV-BEV-Mid-Private,288.3202136,SUV,BEV,BEV-Mid,Personal
2027,SUV-BEV-Mid-Private,368.0654576,SUV,BEV,BEV-Mid,Personal
2028,SUV-BEV-Mid-Private,487.0149472,SUV,BEV,BEV-Mid,Personal
2029,SUV-BEV-Mid-Private,616.8789635,SUV,BEV,BEV-Mid,Personal
2030,SUV-BEV-Mid-Private,837.3829092,SUV,BEV,BEV-Mid,Personal
2031,SUV-BEV-Mid-Private,945.8258456,SUV,BEV,BEV-Mid,Personal
2032,SUV-BEV-Mid-Private,1102.487132,SUV,BEV,BEV-Mid,Personal
2033,SUV-BEV-Mid-Private,1176.470408,SUV,BEV,BEV-Mid,Personal
2034,SUV-BEV-Mid-Private,1264.084706,SUV,BEV,BEV-Mid,Personal
2035,SUV-BEV-Mid-Private,1360.384075,SUV,BEV,BEV-Mid,Personal
2036,SUV-BEV-Mid-Private,1469.285559,SUV,BEV,BEV-Mid,Personal
2037,SUV-BEV-Mid-Private,1588.286751,SUV,BEV,BEV-Mid,Personal
2038,SUV-BEV-Mid-Private,1717.723906,SUV,BEV,BEV-Mid,Personal
2039,SUV-BEV-Mid-Private,1853.493667,SUV,BEV,BEV-Mid,Personal
2040,SUV-BEV-Mid-Private,1996.573327,SUV,BEV,BEV-Mid,Personal
2041,SUV-BEV-Mid-Private,2140.480041,SUV,BEV,BEV-Mid,Personal
2042,SUV-BEV-Mid-Private,2283.092365,SUV,BEV,BEV-Mid,Personal
2043,SUV-BEV-Mid-Private,2424.662357,SUV,BEV,BEV-Mid,Personal
2044,SUV-BEV-Mid-Private,2565.267861,SUV,BEV,BEV-Mid,Personal
2045,SUV-BEV-Mid-Private,2704.49039,SUV,BEV,BEV-Mid,Personal
2046,SUV-BEV-Mid-Private,2841.939388,SUV,BEV,BEV-Mid,Personal
2047,SUV-BEV-Mid-Private,2974.427604,SUV,BEV,BEV-Mid,Personal
2048,SUV-BEV-Mid-Private,3097.28151,SUV,BEV,BEV-Mid,Personal
2049,SUV-BEV-Mid-Private,3205.610945,SUV,BEV,BEV-Mid,Personal
2050,SUV-BEV-Mid-Private,3294.726321,SUV,BEV,BEV-Mid,Personal
2021,SUV-BEV-Lng-Private,346.9140822,SUV,BEV,BEV-Lng,Personal
2022,SUV-BEV-Lng-Private,543.1582457,SUV,BEV,BEV-Lng,Personal
2023,SUV-BEV-Lng-Private,977.8652735,SUV,BEV,BEV-Lng,Personal
2024,SUV-BEV-Lng-Private,1855.651938,SUV,BEV,BEV-Lng,Personal
2025,SUV-BEV-Lng-Private,2353.776017,SUV,BEV,BEV-Lng,Personal
2026,SUV-BEV-Lng-Private,2880.820008,SUV,BEV,BEV-Lng,Personal
2027,SUV-BEV-Lng-Private,3438.18931,SUV,BEV,BEV-Lng,Personal
2028,SUV-BEV-Lng-Private,3999.910572,SUV,BEV,BEV-Lng,Personal
2029,SUV-BEV-Lng-Private,4701.373493,SUV,BEV,BEV-Lng,Personal
2030,SUV-BEV-Lng-Private,5399.362703,SUV,BEV,BEV-Lng,Personal
2031,SUV-BEV-Lng-Private,6421.167841,SUV,BEV,BEV-Lng,Personal
2032,SUV-BEV-Lng-Private,7362.732741,SUV,BEV,BEV-Lng,Personal
2033,SUV-BEV-Lng-Private,8434.019863,SUV,BEV,BEV-Lng,Personal
2034,SUV-BEV-Lng-Private,9722.86915,SUV,BEV,BEV-Lng,Personal
2035,SUV-BEV-Lng-Private,11312.46339,SUV,BEV,BEV-Lng,Personal
2036,SUV-BEV-Lng-Private,13267.54938,SUV,BEV,BEV-Lng,Personal
2037,SUV-BEV-Lng-Private,15685.09298,SUV,BEV,BEV-Lng,Personal
2038,SUV-BEV-Lng-Private,18645.87803,SUV,BEV,BEV-Lng,Personal
2039,SUV-BEV-Lng-Private,22208.95348,SUV,BEV,BEV-Lng,Personal
2040,SUV-BEV-Lng-Private,26475.20866,SUV,BEV,BEV-Lng,Personal
2041,SUV-BEV-Lng-Private,31157.29895,SUV,BEV,BEV-Lng,Personal
2042,SUV-BEV-Lng-Private,36206.33757,SUV,BEV,BEV-Lng,Personal
2043,SUV-BEV-Lng-Private,41583.19144,SUV,BEV,BEV-Lng,Personal
2044,SUV-BEV-Lng-Private,47206.83066,SUV,BEV,BEV-Lng,Personal
2045,SUV-BEV-Lng-Private,52970.97819,SUV,BEV,BEV-Lng,Personal
2046,SUV-BEV-Lng-Private,58791.34889,SUV,BEV,BEV-Lng,Personal
2047,SUV-BEV-Lng-Private,64547.48628,SUV,BEV,BEV-Lng,Personal
2048,SUV-BEV-Lng-Private,70114.05506,SUV,BEV,BEV-Lng,Personal
2049,SUV-BEV-Lng-Private,75376.26925,SUV,BEV,BEV-Lng,Personal
2050,SUV-BEV-Lng-Private,80219.80766,SUV,BEV,BEV-Lng,Personal
2021,SUV-FCEV-Private,3.97495E-13,SUV,FCEV,FCEV,Personal
2022,SUV-FCEV-Private,7.55128E-13,SUV,FCEV,FCEV,Personal
2023,SUV-FCEV-Private,9.90867E-13,SUV,FCEV,FCEV,Personal
2024,SUV-FCEV-Private,9.89624E-13,SUV,FCEV,FCEV,Personal
2025,SUV-FCEV-Private,9.85645E-13,SUV,FCEV,FCEV,Personal
2026,SUV-FCEV-Private,0.847543159,SUV,FCEV,FCEV,Personal
2027,SUV-FCEV-Private,2.339467343,SUV,FCEV,FCEV,Personal
2028,SUV-FCEV-Private,6.513605806,SUV,FCEV,FCEV,Personal
2029,SUV-FCEV-Private,17.46728347,SUV,FCEV,FCEV,Personal
2030,SUV-FCEV-Private,44.23168132,SUV,FCEV,FCEV,Personal
2031,SUV-FCEV-Private,87.14969662,SUV,FCEV,FCEV,Personal
2032,SUV-FCEV-Private,132.8696012,SUV,FCEV,FCEV,Personal
2033,SUV-FCEV-Private,197.7392981,SUV,FCEV,FCEV,Personal
2034,SUV-FCEV-Private,271.8234076,SUV,FCEV,FCEV,Personal
2035,SUV-FCEV-Private,358.5133964,SUV,FCEV,FCEV,Personal
2036,SUV-FCEV-Private,471.0283231,SUV,FCEV,FCEV,Personal
2037,SUV-FCEV-Private,616.1449398,SUV,FCEV,FCEV,Personal
2038,SUV-FCEV-Private,800.8932146,SUV,FCEV,FCEV,Personal
2039,SUV-FCEV-Private,1032.186529,SUV,FCEV,FCEV,Personal
2040,SUV-FCEV-Private,1321.884911,SUV,FCEV,FCEV,Personal
2041,SUV-FCEV-Private,1682.652945,SUV,FCEV,FCEV,Personal
2042,SUV-FCEV-Private,2125.580964,SUV,FCEV,FCEV,Personal
2043,SUV-FCEV-Private,2664.769778,SUV,FCEV,FCEV,Personal
2044,SUV-FCEV-Private,3312.962149,SUV,FCEV,FCEV,Personal
2045,SUV-FCEV-Private,4081.747761,SUV,FCEV,FCEV,Personal
2046,SUV-FCEV-Private,4985.97316,SUV,FCEV,FCEV,Personal
2047,SUV-FCEV-Private,6037.273633,SUV,FCEV,FCEV,Personal
2048,SUV-FCEV-Private,7246.219398,SUV,FCEV,FCEV,Personal
2049,SUV-FCEV-Private,8623.8706,SUV,FCEV,FCEV,Personal
2050,SUV-FCEV-Private,10181.54044,SUV,FCEV,FCEV,Personal
2021,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2022,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2023,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2024,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2025,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2026,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2027,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2028,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2029,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2030,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2031,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2032,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2033,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2034,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2035,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2036,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2037,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2038,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2039,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2040,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2041,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2042,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2043,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2044,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2045,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2046,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2047,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2048,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2049,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2050,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2021,Sed-ICE-Hig-Fleet,1.015818493,Sedan,ICEV,ICEV-High,Fleet
2022,Sed-ICE-Hig-Fleet,1.447235445,Sedan,ICEV,ICEV-High,Fleet
2023,Sed-ICE-Hig-Fleet,1.72780234,Sedan,ICEV,ICEV-High,Fleet
2024,Sed-ICE-Hig-Fleet,1.879998351,Sedan,ICEV,ICEV-High,Fleet
2025,Sed-ICE-Hig-Fleet,1.950382038,Sedan,ICEV,ICEV-High,Fleet
2026,Sed-ICE-Hig-Fleet,1.996908196,Sedan,ICEV,ICEV-High,Fleet
2027,Sed-ICE-Hig-Fleet,2.022563168,Sedan,ICEV,ICEV-High,Fleet
2028,Sed-ICE-Hig-Fleet,2.028996588,Sedan,ICEV,ICEV-High,Fleet
2029,Sed-ICE-Hig-Fleet,2.01124952,Sedan,ICEV,ICEV-High,Fleet
2030,Sed-ICE-Hig-Fleet,1.966103785,Sedan,ICEV,ICEV-High,Fleet
2031,Sed-ICE-Hig-Fleet,1.886409394,Sedan,ICEV,ICEV-High,Fleet
2032,Sed-ICE-Hig-Fleet,1.764192349,Sedan,ICEV,ICEV-High,Fleet
2033,Sed-ICE-Hig-Fleet,1.597835157,Sedan,ICEV,ICEV-High,Fleet
2034,Sed-ICE-Hig-Fleet,1.393140321,Sedan,ICEV,ICEV-High,Fleet
2035,Sed-ICE-Hig-Fleet,1.168986057,Sedan,ICEV,ICEV-High,Fleet
2036,Sed-ICE-Hig-Fleet,0.943863909,Sedan,ICEV,ICEV-High,Fleet
2037,Sed-ICE-Hig-Fleet,0.737320881,Sedan,ICEV,ICEV-High,Fleet
2038,Sed-ICE-Hig-Fleet,0.561581393,Sedan,ICEV,ICEV-High,Fleet
2039,Sed-ICE-Hig-Fleet,0.420730726,Sedan,ICEV,ICEV-High,Fleet
2040,Sed-ICE-Hig-Fleet,0.312143083,Sedan,ICEV,ICEV-High,Fleet
2041,Sed-ICE-Hig-Fleet,0.230852907,Sedan,ICEV,ICEV-High,Fleet
2042,Sed-ICE-Hig-Fleet,0.171025577,Sedan,ICEV,ICEV-High,Fleet
2043,Sed-ICE-Hig-Fleet,0.127334927,Sedan,ICEV,ICEV-High,Fleet
2044,Sed-ICE-Hig-Fleet,0.09551888,Sedan,ICEV,ICEV-High,Fleet
2045,Sed-ICE-Hig-Fleet,0.072321751,Sedan,ICEV,ICEV-High,Fleet
2046,Sed-ICE-Hig-Fleet,0.055239845,Sedan,ICEV,ICEV-High,Fleet
2047,Sed-ICE-Hig-Fleet,0.042508775,Sedan,ICEV,ICEV-High,Fleet
2048,Sed-ICE-Hig-Fleet,0.032880531,Sedan,ICEV,ICEV-High,Fleet
2049,Sed-ICE-Hig-Fleet,0.025496558,Sedan,ICEV,ICEV-High,Fleet
2050,Sed-ICE-Hig-Fleet,0.019789335,Sedan,ICEV,ICEV-High,Fleet
2021,Sed-ICE-Avg-Fleet,22922.02074,Sedan,ICEV,ICEV-Avg,Fleet
2022,Sed-ICE-Avg-Fleet,22322.12081,Sedan,ICEV,ICEV-Avg,Fleet
2023,Sed-ICE-Avg-Fleet,21540.76256,Sedan,ICEV,ICEV-Avg,Fleet
2024,Sed-ICE-Avg-Fleet,20469.49081,Sedan,ICEV,ICEV-Avg,Fleet
2025,Sed-ICE-Avg-Fleet,19149.36993,Sedan,ICEV,ICEV-Avg,Fleet
2026,Sed-ICE-Avg-Fleet,17695.8107,Sedan,ICEV,ICEV-Avg,Fleet
2027,Sed-ICE-Avg-Fleet,16108.26499,Sedan,ICEV,ICEV-Avg,Fleet
2028,Sed-ICE-Avg-Fleet,14415.98796,Sedan,ICEV,ICEV-Avg,Fleet
2029,Sed-ICE-Avg-Fleet,12645.19983,Sedan,ICEV,ICEV-Avg,Fleet
2030,Sed-ICE-Avg-Fleet,10862.56655,Sedan,ICEV,ICEV-Avg,Fleet
2031,Sed-ICE-Avg-Fleet,9136.970174,Sedan,ICEV,ICEV-Avg,Fleet
2032,Sed-ICE-Avg-Fleet,7533.958822,Sedan,ICEV,ICEV-Avg,Fleet
2033,Sed-ICE-Avg-Fleet,6115.202005,Sedan,ICEV,ICEV-Avg,Fleet
2034,Sed-ICE-Avg-Fleet,4905.598181,Sedan,ICEV,ICEV-Avg,Fleet
2035,Sed-ICE-Avg-Fleet,3929.437939,Sedan,ICEV,ICEV-Avg,Fleet
2036,Sed-ICE-Avg-Fleet,3140.530961,Sedan,ICEV,ICEV-Avg,Fleet
2037,Sed-ICE-Avg-Fleet,2511.975093,Sedan,ICEV,ICEV-Avg,Fleet
2038,Sed-ICE-Avg-Fleet,2016.360602,Sedan,ICEV,ICEV-Avg,Fleet
2039,Sed-ICE-Avg-Fleet,1629.300327,Sedan,ICEV,ICEV-Avg,Fleet
2040,Sed-ICE-Avg-Fleet,1324.968496,Sedan,ICEV,ICEV-Avg,Fleet
2041,Sed-ICE-Avg-Fleet,1086.229577,Sedan,ICEV,ICEV-Avg,Fleet
2042,Sed-ICE-Avg-Fleet,897.7438761,Sedan,ICEV,ICEV-Avg,Fleet
2043,Sed-ICE-Avg-Fleet,747.090942,Sedan,ICEV,ICEV-Avg,Fleet
2044,Sed-ICE-Avg-Fleet,625.3270399,Sedan,ICEV,ICEV-Avg,Fleet
2045,Sed-ICE-Avg-Fleet,525.9086528,Sedan,ICEV,ICEV-Avg,Fleet
2046,Sed-ICE-Avg-Fleet,443.5310591,Sedan,ICEV,ICEV-Avg,Fleet
2047,Sed-ICE-Avg-Fleet,374.308002,Sedan,ICEV,ICEV-Avg,Fleet
2048,Sed-ICE-Avg-Fleet,315.4744013,Sedan,ICEV,ICEV-Avg,Fleet
2049,Sed-ICE-Avg-Fleet,265.1526347,Sedan,ICEV,ICEV-Avg,Fleet
2050,Sed-ICE-Avg-Fleet,222.2351697,Sedan,ICEV,ICEV-Avg,Fleet
2021,Sed-ICE-Low-Fleet,129.3446795,Sedan,HEV,HEV,Fleet
2022,Sed-ICE-Low-Fleet,141.5065117,Sedan,HEV,HEV,Fleet
2023,Sed-ICE-Low-Fleet,158.888444,Sedan,HEV,HEV,Fleet
2024,Sed-ICE-Low-Fleet,176.392648,Sedan,HEV,HEV,Fleet
2025,Sed-ICE-Low-Fleet,232.1481825,Sedan,HEV,HEV,Fleet
2026,Sed-ICE-Low-Fleet,304.5594128,Sedan,HEV,HEV,Fleet
2027,Sed-ICE-Low-Fleet,392.229738,Sedan,HEV,HEV,Fleet
2028,Sed-ICE-Low-Fleet,504.227393,Sedan,HEV,HEV,Fleet
2029,Sed-ICE-Low-Fleet,637.1787593,Sedan,HEV,HEV,Fleet
2030,Sed-ICE-Low-Fleet,773.5344034,Sedan,HEV,HEV,Fleet
2031,Sed-ICE-Low-Fleet,927.4091594,Sedan,HEV,HEV,Fleet
2032,Sed-ICE-Low-Fleet,1110.264321,Sedan,HEV,HEV,Fleet
2033,Sed-ICE-Low-Fleet,1300.001041,Sedan,HEV,HEV,Fleet
2034,Sed-ICE-Low-Fleet,1508.323761,Sedan,HEV,HEV,Fleet
2035,Sed-ICE-Low-Fleet,1623.082351,Sedan,HEV,HEV,Fleet
2036,Sed-ICE-Low-Fleet,1734.125766,Sedan,HEV,HEV,Fleet
2037,Sed-ICE-Low-Fleet,1835.007905,Sedan,HEV,HEV,Fleet
2038,Sed-ICE-Low-Fleet,1920.884062,Sedan,HEV,HEV,Fleet
2039,Sed-ICE-Low-Fleet,1990.439072,Sedan,HEV,HEV,Fleet
2040,Sed-ICE-Low-Fleet,2035.16599,Sedan,HEV,HEV,Fleet
2041,Sed-ICE-Low-Fleet,2061.404659,Sedan,HEV,HEV,Fleet
2042,Sed-ICE-Low-Fleet,2070.02711,Sedan,HEV,HEV,Fleet
2043,Sed-ICE-Low-Fleet,2059.768178,Sedan,HEV,HEV,Fleet
2044,Sed-ICE-Low-Fleet,2033.281506,Sedan,HEV,HEV,Fleet
2045,Sed-ICE-Low-Fleet,1996.638416,Sedan,HEV,HEV,Fleet
2046,Sed-ICE-Low-Fleet,1964.468674,Sedan,HEV,HEV,Fleet
2047,Sed-ICE-Low-Fleet,1945.143333,Sedan,HEV,HEV,Fleet
2048,Sed-ICE-Low-Fleet,1946.547358,Sedan,HEV,HEV,Fleet
2049,Sed-ICE-Low-Fleet,1973.989893,Sedan,HEV,HEV,Fleet
2050,Sed-ICE-Low-Fleet,2031.530177,Sedan,HEV,HEV,Fleet
2021,Sed-PHEV-Fleet,178.8593634,Sedan,PHEV,PHEV,Fleet
2022,Sed-PHEV-Fleet,219.8352897,Sedan,PHEV,PHEV,Fleet
2023,Sed-PHEV-Fleet,249.1545989,Sedan,PHEV,PHEV,Fleet
2024,Sed-PHEV-Fleet,272.8963213,Sedan,PHEV,PHEV,Fleet
2025,Sed-PHEV-Fleet,335.3446232,Sedan,PHEV,PHEV,Fleet
2026,Sed-PHEV-Fleet,407.146494,Sedan,PHEV,PHEV,Fleet
2027,Sed-PHEV-Fleet,475.5555903,Sedan,PHEV,PHEV,Fleet
2028,Sed-PHEV-Fleet,542.5150644,Sedan,PHEV,PHEV,Fleet
2029,Sed-PHEV-Fleet,581.8021717,Sedan,PHEV,PHEV,Fleet
2030,Sed-PHEV-Fleet,615.5143801,Sedan,PHEV,PHEV,Fleet
