Year,variable,value,Type,Powertrain,Technology,Market
2021,Sed-ICE-Hig-Private,21.14250611,Sedan,ICEV,ICEV-High,Personal
2022,Sed-ICE-Hig-Private,32.11379283,Sedan,ICEV,ICEV-High,Personal
2023,Sed-ICE-Hig-Private,42.95199652,Sedan,ICEV,ICEV-High,Personal
2024,Sed-ICE-Hig-Private,53.57514218,Sedan,ICEV,ICEV-High,Personal
2025,Sed-ICE-Hig-Private,62.25206805,Sedan,ICEV,ICEV-High,Personal
2026,Sed-ICE-Hig-Private,70.72971431,Sedan,ICEV,ICEV-High,Personal
2027,Sed-ICE-Hig-Private,78.91757689,Sedan,ICEV,ICEV-High,Personal
2028,Sed-ICE-Hig-Private,86.55730849,Sedan,ICEV,ICEV-High,Personal
2029,Sed-ICE-Hig-Private,93.55703308,Sedan,ICEV,ICEV-High,Personal
2030,Sed-ICE-Hig-Private,99.67406384,Sedan,ICEV,ICEV-High,Personal
2031,Sed-ICE-Hig-Private,104.8503366,Sedan,ICEV,ICEV-High,Personal
2032,Sed-ICE-Hig-Private,108.5357356,Sedan,ICEV,ICEV-High,Personal
2033,Sed-ICE-Hig-Private,110.6904461,Sedan,ICEV,ICEV-High,Personal
2034,Sed-ICE-Hig-Private,111.2332267,Sedan,ICEV,ICEV-High,Personal
2035,Sed-ICE-Hig-Private,110.9249185,Sedan,ICEV,ICEV-High,Personal
2036,Sed-ICE-Hig-Private,109.1892858,Sedan,ICEV,ICEV-High,Personal
2037,Sed-ICE-Hig-Private,106.2254648,Sedan,ICEV,ICEV-High,Personal
2038,Sed-ICE-Hig-Private,102.578106,Sedan,ICEV,ICEV-High,Personal
2039,Sed-ICE-Hig-Private,98.37409336,Sedan,ICEV,ICEV-High,Personal
2040,Sed-ICE-Hig-Private,93.78698417,Sedan,ICEV,ICEV-High,Personal
2041,Sed-ICE-Hig-Private,88.93182202,Sedan,ICEV,ICEV-High,Personal
2042,Sed-ICE-Hig-Private,83.78808985,Sedan,ICEV,ICEV-High,Personal
2043,Sed-ICE-Hig-Private,78.46419021,Sedan,ICEV,ICEV-High,Personal
2044,Sed-ICE-Hig-Private,73.04473154,Sedan,ICEV,ICEV-High,Personal
2045,Sed-ICE-Hig-Private,67.54759763,Sedan,ICEV,ICEV-High,Personal
2046,Sed-ICE-Hig-Private,61.96340683,Sedan,ICEV,ICEV-High,Personal
2047,Sed-ICE-Hig-Private,56.33723901,Sedan,ICEV,ICEV-High,Personal
2048,Sed-ICE-Hig-Private,50.76303184,Sedan,ICEV,ICEV-High,Personal
2049,Sed-ICE-Hig-Private,45.30296228,Sedan,ICEV,ICEV-High,Personal
2050,Sed-ICE-Hig-Private,40.06703836,Sedan,ICEV,ICEV-High,Personal
2021,Sed-ICE-Avg-Private,494.6818452,Sedan,ICEV,ICEV-Avg,Personal
2022,Sed-ICE-Avg-Private,475.3601112,Sedan,ICEV,ICEV-Avg,Personal
2023,Sed-ICE-Avg-Private,456.5874615,Sedan,ICEV,ICEV-Avg,Personal
2024,Sed-ICE-Avg-Private,437.5574504,Sedan,ICEV,ICEV-Avg,Personal
2025,Sed-ICE-Avg-Private,415.4024329,Sedan,ICEV,ICEV-Avg,Personal
2026,Sed-ICE-Avg-Private,390.8909298,Sedan,ICEV,ICEV-Avg,Personal
2027,Sed-ICE-Avg-Private,364.5180407,Sedan,ICEV,ICEV-Avg,Personal
2028,Sed-ICE-Avg-Private,336.3131132,Sedan,ICEV,ICEV-Avg,Personal
2029,Sed-ICE-Avg-Private,306.6549722,Sedan,ICEV,ICEV-Avg,Personal
2030,Sed-ICE-Avg-Private,276.498183,Sedan,ICEV,ICEV-Avg,Personal
2031,Sed-ICE-Avg-Private,247.6681531,Sedan,ICEV,ICEV-Avg,Personal
2032,Sed-ICE-Avg-Private,221.0616579,Sedan,ICEV,ICEV-Avg,Personal
2033,Sed-ICE-Avg-Private,198.0677144,Sedan,ICEV,ICEV-Avg,Personal
2034,Sed-ICE-Avg-Private,179.3533839,Sedan,ICEV,ICEV-Avg,Personal
2035,Sed-ICE-Avg-Private,165.5802,Sedan,ICEV,ICEV-Avg,Personal
2036,Sed-ICE-Avg-Private,154.9040045,Sedan,ICEV,ICEV-Avg,Personal
2037,Sed-ICE-Avg-Private,146.2116419,Sedan,ICEV,ICEV-Avg,Personal
2038,Sed-ICE-Avg-Private,139.0018431,Sedan,ICEV,ICEV-Avg,Personal
2039,Sed-ICE-Avg-Private,132.441062,Sedan,ICEV,ICEV-Avg,Personal
2040,Sed-ICE-Avg-Private,126.2477051,Sedan,ICEV,ICEV-Avg,Personal
2041,Sed-ICE-Avg-Private,120.1092125,Sedan,ICEV,ICEV-Avg,Personal
2042,Sed-ICE-Avg-Private,113.7403082,Sedan,ICEV,ICEV-Avg,Personal
2043,Sed-ICE-Avg-Private,107.1683157,Sedan,ICEV,ICEV-Avg,Personal
2044,Sed-ICE-Avg-Private,100.4119968,Sedan,ICEV,ICEV-Avg,Personal
2045,Sed-ICE-Avg-Private,93.41979992,Sedan,ICEV,ICEV-Avg,Personal
2046,Sed-ICE-Avg-Private,86.21113535,Sedan,ICEV,ICEV-Avg,Personal
2047,Sed-ICE-Avg-Private,78.82210472,Sedan,ICEV,ICEV-Avg,Personal
2048,Sed-ICE-Avg-Private,71.38065548,Sedan,ICEV,ICEV-Avg,Personal
2049,Sed-ICE-Avg-Private,63.98588813,Sedan,ICEV,ICEV-Avg,Personal
2050,Sed-ICE-Avg-Private,56.80706074,Sedan,ICEV,ICEV-Avg,Personal
2021,Sed-ICE-Low-Private,3.861459658,Sedan,HEV,HEV,Personal
2022,Sed-ICE-Low-Private,4.757963666,Sedan,HEV,HEV,Personal
2023,Sed-ICE-Low-Private,5.825028718,Sedan,HEV,HEV,Personal
2024,Sed-ICE-Low-Private,6.991245598,Sedan,HEV,HEV,Personal
2025,Sed-ICE-Low-Private,10.43452509,Sedan,HEV,HEV,Personal
2026,Sed-ICE-Low-Private,13.95435187,Sedan,HEV,HEV,Personal
2027,Sed-ICE-Low-Private,17.64424645,Sedan,HEV,HEV,Personal
2028,Sed-ICE-Low-Private,21.60656429,Sedan,HEV,HEV,Personal
2029,Sed-ICE-Low-Private,26.11671938,Sedan,HEV,HEV,Personal
2030,Sed-ICE-Low-Private,30.22931935,Sedan,HEV,HEV,Personal
2031,Sed-ICE-Low-Private,34.37976704,Sedan,HEV,HEV,Personal
2032,Sed-ICE-Low-Private,38.78854853,Sedan,HEV,HEV,Personal
2033,Sed-ICE-Low-Private,42.62109238,Sedan,HEV,HEV,Personal
2034,Sed-ICE-Low-Private,46.48006796,Sedan,HEV,HEV,Personal
2035,Sed-ICE-Low-Private,47.45978784,Sedan,HEV,HEV,Personal
2036,Sed-ICE-Low-Private,48.04964756,Sedan,HEV,HEV,Personal
2037,Sed-ICE-Low-Private,48.0791479,Sedan,HEV,HEV,Personal
2038,Sed-ICE-Low-Private,47.57370921,Sedan,HEV,HEV,Personal
2039,Sed-ICE-Low-Private,46.3963944,Sedan,HEV,HEV,Personal
2040,Sed-ICE-Low-Private,44.66845651,Sedan,HEV,HEV,Personal
2041,Sed-ICE-Low-Private,42.37068755,Sedan,HEV,HEV,Personal
2042,Sed-ICE-Low-Private,39.53843778,Sedan,HEV,HEV,Personal
2043,Sed-ICE-Low-Private,36.3220509,Sedan,HEV,HEV,Personal
2044,Sed-ICE-Low-Private,32.86448944,Sedan,HEV,HEV,Personal
2045,Sed-ICE-Low-Private,29.27712404,Sedan,HEV,HEV,Personal
2046,Sed-ICE-Low-Private,25.71285424,Sedan,HEV,HEV,Personal
2047,Sed-ICE-Low-Private,22.30249347,Sedan,HEV,HEV,Personal
2048,Sed-ICE-Low-Private,19.173247,Sedan,HEV,HEV,Personal
2049,Sed-ICE-Low-Private,16.38966318,Sedan,HEV,HEV,Personal
2050,Sed-ICE-Low-Private,13.97433402,Sedan,HEV,HEV,Personal
2021,Sed-PHEV-Private,1.85332769,Sedan,PHEV,PHEV,Personal
2022,Sed-PHEV-Private,2.145267223,Sedan,PHEV,PHEV,Personal
2023,Sed-PHEV-Private,2.40824886,Sedan,PHEV,PHEV,Personal
2024,Sed-PHEV-Private,2.791960206,Sedan,PHEV,PHEV,Personal
2025,Sed-PHEV-Private,4.428107208,Sedan,PHEV,PHEV,Personal
2026,Sed-PHEV-Private,6.435546734,Sedan,PHEV,PHEV,Personal
2027,Sed-PHEV-Private,8.722151852,Sedan,PHEV,PHEV,Personal
2028,Sed-PHEV-Private,11.25416181,Sedan,PHEV,PHEV,Personal
2029,Sed-PHEV-Private,13.1652558,Sedan,PHEV,PHEV,Personal
2030,Sed-PHEV-Private,15.41785634,Sedan,PHEV,PHEV,Personal
2031,Sed-PHEV-Private,17.91801482,Sedan,PHEV,PHEV,Personal
2032,Sed-PHEV-Private,19.59789531,Sedan,PHEV,PHEV,Personal
2033,Sed-PHEV-Private,21.19213645,Sedan,PHEV,PHEV,Personal
2034,Sed-PHEV-Private,22.23497466,Sedan,PHEV,PHEV,Personal
2035,Sed-PHEV-Private,23.15675674,Sedan,PHEV,PHEV,Personal
2036,Sed-PHEV-Private,23.9475559,Sedan,PHEV,PHEV,Personal
2037,Sed-PHEV-Private,24.55291702,Sedan,PHEV,PHEV,Personal
2038,Sed-PHEV-Private,24.95139828,Sedan,PHEV,PHEV,Personal
2039,Sed-PHEV-Private,25.0593777,Sedan,PHEV,PHEV,Personal
2040,Sed-PHEV-Private,24.91705238,Sedan,PHEV,PHEV,Personal
2041,Sed-PHEV-Private,24.49985153,Sedan,PHEV,PHEV,Personal
2042,Sed-PHEV-Private,23.8435808,Sedan,PHEV,PHEV,Personal
2043,Sed-PHEV-Private,23.02371766,Sedan,PHEV,PHEV,Personal
2044,Sed-PHEV-Private,22.11292495,Sedan,PHEV,PHEV,Personal
2045,Sed-PHEV-Private,21.14039228,Sedan,PHEV,PHEV,Personal
2046,Sed-PHEV-Private,20.1497622,Sedan,PHEV,PHEV,Personal
2047,Sed-PHEV-Private,19.14628057,Sedan,PHEV,PHEV,Personal
2048,Sed-PHEV-Private,18.14813102,Sedan,PHEV,PHEV,Personal
2049,Sed-PHEV-Private,17.13905349,Sedan,PHEV,PHEV,Personal
2050,Sed-PHEV-Private,16.12341382,Sedan,PHEV,PHEV,Personal
2021,Sed-BEV-Sht-Private,0.440968922,Sedan,BEV,BEV-Sht,Personal
2022,Sed-BEV-Sht-Private,0.800575875,Sedan,BEV,BEV-Sht,Personal
2023,Sed-BEV-Sht-Private,1.28954985,Sedan,BEV,BEV-Sht,Personal
2024,Sed-BEV-Sht-Private,1.860972949,Sedan,BEV,BEV-Sht,Personal
2025,Sed-BEV-Sht-Private,2.3034869,Sedan,BEV,BEV-Sht,Personal
2026,Sed-BEV-Sht-Private,2.748679646,Sedan,BEV,BEV-Sht,Personal
2027,Sed-BEV-Sht-Private,3.206440605,Sedan,BEV,BEV-Sht,Personal
2028,Sed-BEV-Sht-Private,3.702062528,Sedan,BEV,BEV-Sht,Personal
2029,Sed-BEV-Sht-Private,4.132391633,Sedan,BEV,BEV-Sht,Personal
2030,Sed-BEV-Sht-Private,4.537385504,Sedan,BEV,BEV-Sht,Personal
2031,Sed-BEV-Sht-Private,5.288804613,Sedan,BEV,BEV-Sht,Personal
2032,Sed-BEV-Sht-Private,6.035517332,Sedan,BEV,BEV-Sht,Personal
2033,Sed-BEV-Sht-Private,6.854444859,Sedan,BEV,BEV-Sht,Personal
2034,Sed-BEV-Sht-Private,7.76463006,Sedan,BEV,BEV-Sht,Personal
2035,Sed-BEV-Sht-Private,8.683475993,Sedan,BEV,BEV-Sht,Personal
2036,Sed-BEV-Sht-Private,9.585529855,Sedan,BEV,BEV-Sht,Personal
2037,Sed-BEV-Sht-Private,10.43807236,Sedan,BEV,BEV-Sht,Personal
2038,Sed-BEV-Sht-Private,11.22357381,Sedan,BEV,BEV-Sht,Personal
2039,Sed-BEV-Sht-Private,11.89044947,Sedan,BEV,BEV-Sht,Personal
2040,Sed-BEV-Sht-Private,12.43874712,Sedan,BEV,BEV-Sht,Personal
2041,Sed-BEV-Sht-Private,12.85152161,Sedan,BEV,BEV-Sht,Personal
2042,Sed-BEV-Sht-Private,13.09393388,Sedan,BEV,BEV-Sht,Personal
2043,Sed-BEV-Sht-Private,13.16707485,Sedan,BEV,BEV-Sht,Personal
2044,Sed-BEV-Sht-Private,13.06244624,Sedan,BEV,BEV-Sht,Personal
2045,Sed-BEV-Sht-Private,12.76678644,Sedan,BEV,BEV-Sht,Personal
2046,Sed-BEV-Sht-Private,12.29093464,Sedan,BEV,BEV-Sht,Personal
2047,Sed-BEV-Sht-Private,11.64346134,Sedan,BEV,BEV-Sht,Personal
2048,Sed-BEV-Sht-Private,10.85038136,Sedan,BEV,BEV-Sht,Personal
2049,Sed-BEV-Sht-Private,9.938717328,Sedan,BEV,BEV-Sht,Personal
2050,Sed-BEV-Sht-Private,8.945207179,Sedan,BEV,BEV-Sht,Personal
2021,Sed-BEV-Mid-Private,5.645894185,Sedan,BEV,BEV-Mid,Personal
2022,Sed-BEV-Mid-Private,5.551011137,Sedan,BEV,BEV-Mid,Personal
2023,Sed-BEV-Mid-Private,5.419754486,Sedan,BEV,BEV-Mid,Personal
2024,Sed-BEV-Mid-Private,5.288783216,Sedan,BEV,BEV-Mid,Personal
2025,Sed-BEV-Mid-Private,5.322016692,Sedan,BEV,BEV-Mid,Personal
2026,Sed-BEV-Mid-Private,5.281156406,Sedan,BEV,BEV-Mid,Personal
2027,Sed-BEV-Mid-Private,5.178495312,Sedan,BEV,BEV-Mid,Personal
2028,Sed-BEV-Mid-Private,4.950638903,Sedan,BEV,BEV-Mid,Personal
2029,Sed-BEV-Mid-Private,4.681154479,Sedan,BEV,BEV-Mid,Personal
2030,Sed-BEV-Mid-Private,4.441266545,Sedan,BEV,BEV-Mid,Personal
2031,Sed-BEV-Mid-Private,4.374280816,Sedan,BEV,BEV-Mid,Personal
2032,Sed-BEV-Mid-Private,4.385237947,Sedan,BEV,BEV-Mid,Personal
2033,Sed-BEV-Mid-Private,4.477599752,Sedan,BEV,BEV-Mid,Personal
2034,Sed-BEV-Mid-Private,4.673022723,Sedan,BEV,BEV-Mid,Personal
2035,Sed-BEV-Mid-Private,4.975988105,Sedan,BEV,BEV-Mid,Personal
2036,Sed-BEV-Mid-Private,5.378264741,Sedan,BEV,BEV-Mid,Personal
2037,Sed-BEV-Mid-Private,5.846910018,Sedan,BEV,BEV-Mid,Personal
2038,Sed-BEV-Mid-Private,6.374862713,Sedan,BEV,BEV-Mid,Personal
2039,Sed-BEV-Mid-Private,6.920911758,Sedan,BEV,BEV-Mid,Personal
2040,Sed-BEV-Mid-Private,7.479064071,Sedan,BEV,BEV-Mid,Personal
2041,Sed-BEV-Mid-Private,7.971191491,Sedan,BEV,BEV-Mid,Personal
2042,Sed-BEV-Mid-Private,8.368244935,Sedan,BEV,BEV-Mid,Personal
2043,Sed-BEV-Mid-Private,8.663283761,Sedan,BEV,BEV-Mid,Personal
2044,Sed-BEV-Mid-Private,8.84191633,Sedan,BEV,BEV-Mid,Personal
2045,Sed-BEV-Mid-Private,8.885464463,Sedan,BEV,BEV-Mid,Personal
2046,Sed-BEV-Mid-Private,8.791736473,Sedan,BEV,BEV-Mid,Personal
2047,Sed-BEV-Mid-Private,8.556312992,Sedan,BEV,BEV-Mid,Personal
2048,Sed-BEV-Mid-Private,8.187888827,Sedan,BEV,BEV-Mid,Personal
2049,Sed-BEV-Mid-Private,7.697616436,Sedan,BEV,BEV-Mid,Personal
2050,Sed-BEV-Mid-Private,7.106567635,Sedan,BEV,BEV-Mid,Personal
2021,Sed-BEV-Lng-Private,0.214055172,Sedan,BEV,BEV-Lng,Personal
2022,Sed-BEV-Lng-Private,0.301983285,Sedan,BEV,BEV-Lng,Personal
2023,Sed-BEV-Lng-Private,0.362370407,Sedan,BEV,BEV-Lng,Personal
2024,Sed-BEV-Lng-Private,0.462135692,Sedan,BEV,BEV-Lng,Personal
2025,Sed-BEV-Lng-Private,0.794301706,Sedan,BEV,BEV-Lng,Personal
2026,Sed-BEV-Lng-Private,1.070855847,Sedan,BEV,BEV-Lng,Personal
2027,Sed-BEV-Lng-Private,1.433658054,Sedan,BEV,BEV-Lng,Personal
2028,Sed-BEV-Lng-Private,1.804262169,Sedan,BEV,BEV-Lng,Personal
2029,Sed-BEV-Lng-Private,2.225608802,Sedan,BEV,BEV-Lng,Personal
2030,Sed-BEV-Lng-Private,2.590057821,Sedan,BEV,BEV-Lng,Personal
2031,Sed-BEV-Lng-Private,2.99586603,Sedan,BEV,BEV-Lng,Personal
2032,Sed-BEV-Lng-Private,3.424622182,Sedan,BEV,BEV-Lng,Personal
2033,Sed-BEV-Lng-Private,3.740483575,Sedan,BEV,BEV-Lng,Personal
2034,Sed-BEV-Lng-Private,3.975843017,Sedan,BEV,BEV-Lng,Personal
2035,Sed-BEV-Lng-Private,4.275624914,Sedan,BEV,BEV-Lng,Personal
2036,Sed-BEV-Lng-Private,4.659655827,Sedan,BEV,BEV-Lng,Personal
2037,Sed-BEV-Lng-Private,5.125121281,Sedan,BEV,BEV-Lng,Personal
2038,Sed-BEV-Lng-Private,5.698677806,Sedan,BEV,BEV-Lng,Personal
2039,Sed-BEV-Lng-Private,6.370978965,Sedan,BEV,BEV-Lng,Personal
2040,Sed-BEV-Lng-Private,7.14959807,Sedan,BEV,BEV-Lng,Personal
2041,Sed-BEV-Lng-Private,7.886294811,Sedan,BEV,BEV-Lng,Personal
2042,Sed-BEV-Lng-Private,8.55325398,Sedan,BEV,BEV-Lng,Personal
2043,Sed-BEV-Lng-Private,9.144913865,Sedan,BEV,BEV-Lng,Personal
2044,Sed-BEV-Lng-Private,9.645042935,Sedan,BEV,BEV-Lng,Personal
2045,Sed-BEV-Lng-Private,10.02797547,Sedan,BEV,BEV-Lng,Personal
2046,Sed-BEV-Lng-Private,10.280976,Sedan,BEV,BEV-Lng,Personal
2047,Sed-BEV-Lng-Private,10.38168332,Sedan,BEV,BEV-Lng,Personal
2048,Sed-BEV-Lng-Private,10.3180513,Sedan,BEV,BEV-Lng,Personal
2049,Sed-BEV-Lng-Private,10.07959569,Sedan,BEV,BEV-Lng,Personal
2050,Sed-BEV-Lng-Private,9.669862724,Sedan,BEV,BEV-Lng,Personal
2021,Sed-FCEV-Private,1.34238E-14,Sedan,FCEV,FCEV,Personal
2022,Sed-FCEV-Private,2.33699E-14,Sedan,FCEV,FCEV,Personal
2023,Sed-FCEV-Private,2.93481E-14,Sedan,FCEV,FCEV,Personal
2024,Sed-FCEV-Private,2.84348E-14,Sedan,FCEV,FCEV,Personal
2025,Sed-FCEV-Private,2.75367E-14,Sedan,FCEV,FCEV,Personal
2026,Sed-FCEV-Private,0.007956289,Sedan,FCEV,FCEV,Personal
2027,Sed-FCEV-Private,0.023697763,Sedan,FCEV,FCEV,Personal
2028,Sed-FCEV-Private,0.06199342,Sedan,FCEV,FCEV,Personal
2029,Sed-FCEV-Private,0.139657031,Sedan,FCEV,FCEV,Personal
2030,Sed-FCEV-Private,0.294888464,Sedan,FCEV,FCEV,Personal
2031,Sed-FCEV-Private,0.463676121,Sedan,FCEV,FCEV,Personal
2032,Sed-FCEV-Private,0.68157105,Sedan,FCEV,FCEV,Personal
2033,Sed-FCEV-Private,0.926591737,Sedan,FCEV,FCEV,Personal
2034,Sed-FCEV-Private,1.207899007,Sedan,FCEV,FCEV,Personal
2035,Sed-FCEV-Private,1.533885123,Sedan,FCEV,FCEV,Personal
2036,Sed-FCEV-Private,1.905882536,Sedan,FCEV,FCEV,Personal
2037,Sed-FCEV-Private,2.320124468,Sedan,FCEV,FCEV,Personal
2038,Sed-FCEV-Private,2.775964166,Sedan,FCEV,FCEV,Personal
2039,Sed-FCEV-Private,3.257864155,Sedan,FCEV,FCEV,Personal
2040,Sed-FCEV-Private,3.763084768,Sedan,FCEV,FCEV,Personal
2041,Sed-FCEV-Private,4.278896314,Sedan,FCEV,FCEV,Personal
2042,Sed-FCEV-Private,4.778237154,Sedan,FCEV,FCEV,Personal
2043,Sed-FCEV-Private,5.241809386,Sedan,FCEV,FCEV,Personal
2044,Sed-FCEV-Private,5.639128316,Sedan,FCEV,FCEV,Personal
2045,Sed-FCEV-Private,5.929717939,Sedan,FCEV,FCEV,Personal
2046,Sed-FCEV-Private,6.077432103,Sedan,FCEV,FCEV,Personal
2047,Sed-FCEV-Private,6.036273237,Sedan,FCEV,FCEV,Personal
2048,Sed-FCEV-Private,5.762739393,Sedan,FCEV,FCEV,Personal
2049,Sed-FCEV-Private,5.211303912,Sedan,FCEV,FCEV,Personal
2050,Sed-FCEV-Private,4.341300882,Sedan,FCEV,FCEV,Personal
2021,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2022,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2023,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2024,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2025,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2026,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2027,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2028,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2029,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2030,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2031,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2032,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2033,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2034,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2035,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2036,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2037,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2038,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2039,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2040,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2041,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2042,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2043,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2044,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2045,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2046,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2047,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2048,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2049,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2050,Sed-H2ICE-Private,0,Sedan,H2ICEV,H2ICE,Personal
2021,SUV-ICE-Hig-Private,20.02012108,SUV,ICEV,ICEV-High,Personal
2022,SUV-ICE-Hig-Private,30.37253215,SUV,ICEV,ICEV-High,Personal
2023,SUV-ICE-Hig-Private,40.59327915,SUV,ICEV,ICEV-High,Personal
2024,SUV-ICE-Hig-Private,50.46616912,SUV,ICEV,ICEV-High,Personal
2025,SUV-ICE-Hig-Private,59.3377498,SUV,ICEV,ICEV-High,Personal
2026,SUV-ICE-Hig-Private,68.0314009,SUV,ICEV,ICEV-High,Personal
2027,SUV-ICE-Hig-Private,76.73432864,SUV,ICEV,ICEV-High,Personal
2028,SUV-ICE-Hig-Private,85.15566723,SUV,ICEV,ICEV-High,Personal
2029,SUV-ICE-Hig-Private,93.02401009,SUV,ICEV,ICEV-High,Personal
2030,SUV-ICE-Hig-Private,100.2875844,SUV,ICEV,ICEV-High,Personal
2031,SUV-ICE-Hig-Private,106.7925733,SUV,ICEV,ICEV-High,Personal
2032,SUV-ICE-Hig-Private,112.0432237,SUV,ICEV,ICEV-High,Personal
2033,SUV-ICE-Hig-Private,116.0307455,SUV,ICEV,ICEV-High,Personal
2034,SUV-ICE-Hig-Private,118.7986553,SUV,ICEV,ICEV-High,Personal
2035,SUV-ICE-Hig-Private,120.3733312,SUV,ICEV,ICEV-High,Personal
2036,SUV-ICE-Hig-Private,120.6069468,SUV,ICEV,ICEV-High,Personal
2037,SUV-ICE-Hig-Private,119.5489016,SUV,ICEV,ICEV-High,Personal
2038,SUV-ICE-Hig-Private,117.6694381,SUV,ICEV,ICEV-High,Personal
2039,SUV-ICE-Hig-Private,114.993119,SUV,ICEV,ICEV-High,Personal
2040,SUV-ICE-Hig-Private,111.6339947,SUV,ICEV,ICEV-High,Personal
2041,SUV-ICE-Hig-Private,107.6882666,SUV,ICEV,ICEV-High,Personal
2042,SUV-ICE-Hig-Private,103.1098161,SUV,ICEV,ICEV-High,Personal
2043,SUV-ICE-Hig-Private,98.01508571,SUV,ICEV,ICEV-High,Personal
2044,SUV-ICE-Hig-Private,92.51720375,SUV,ICEV,ICEV-High,Personal
2045,SUV-ICE-Hig-Private,86.65816653,SUV,ICEV,ICEV-High,Personal
2046,SUV-ICE-Hig-Private,80.43526671,SUV,ICEV,ICEV-High,Personal
2047,SUV-ICE-Hig-Private,73.93794907,SUV,ICEV,ICEV-High,Personal
2048,SUV-ICE-Hig-Private,67.31971485,SUV,ICEV,ICEV-High,Personal
2049,SUV-ICE-Hig-Private,60.68757235,SUV,ICEV,ICEV-High,Personal
2050,SUV-ICE-Hig-Private,54.20618858,SUV,ICEV,ICEV-High,Personal
2021,SUV-ICE-Avg-Private,35.90391913,SUV,ICEV,ICEV-Avg,Personal
2022,SUV-ICE-Avg-Private,53.267115,SUV,ICEV,ICEV-Avg,Personal
2023,SUV-ICE-Avg-Private,71.11424246,SUV,ICEV,ICEV-Avg,Personal
2024,SUV-ICE-Avg-Private,88.80159086,SUV,ICEV,ICEV-Avg,Personal
2025,SUV-ICE-Avg-Private,104.9488762,SUV,ICEV,ICEV-Avg,Personal
2026,SUV-ICE-Avg-Private,121.0530559,SUV,ICEV,ICEV-Avg,Personal
2027,SUV-ICE-Avg-Private,137.2769917,SUV,ICEV,ICEV-Avg,Personal
2028,SUV-ICE-Avg-Private,153.0606331,SUV,ICEV,ICEV-Avg,Personal
2029,SUV-ICE-Avg-Private,167.8520192,SUV,ICEV,ICEV-Avg,Personal
2030,SUV-ICE-Avg-Private,181.5320863,SUV,ICEV,ICEV-Avg,Personal
2031,SUV-ICE-Avg-Private,193.8204034,SUV,ICEV,ICEV-Avg,Personal
2032,SUV-ICE-Avg-Private,203.8849374,SUV,ICEV,ICEV-Avg,Personal
2033,SUV-ICE-Avg-Private,211.6760186,SUV,ICEV,ICEV-Avg,Personal
2034,SUV-ICE-Avg-Private,217.3025145,SUV,ICEV,ICEV-Avg,Personal
2035,SUV-ICE-Avg-Private,220.7654922,SUV,ICEV,ICEV-Avg,Personal
2036,SUV-ICE-Avg-Private,221.8245436,SUV,ICEV,ICEV-Avg,Personal
2037,SUV-ICE-Avg-Private,220.5712388,SUV,ICEV,ICEV-Avg,Personal
2038,SUV-ICE-Avg-Private,217.790729,SUV,ICEV,ICEV-Avg,Personal
2039,SUV-ICE-Avg-Private,213.3839992,SUV,ICEV,ICEV-Avg,Personal
2040,SUV-ICE-Avg-Private,207.7244805,SUV,ICEV,ICEV-Avg,Personal
2041,SUV-ICE-Avg-Private,200.8424089,SUV,ICEV,ICEV-Avg,Personal
2042,SUV-ICE-Avg-Private,192.6262709,SUV,ICEV,ICEV-Avg,Personal
