Year,variable,value,Type,Powertrain,Technology,Market
2043,SUV-ICE-Avg-Private,0.093994583,SUV,ICEV,ICEV-Avg,Personal
2044,SUV-ICE-Avg-Private,0.082017987,SUV,ICEV,ICEV-Avg,Personal
2045,SUV-ICE-Avg-Private,0.071452114,SUV,ICEV,ICEV-Avg,Personal
2046,SUV-ICE-Avg-Private,0.061093102,SUV,ICEV,ICEV-Avg,Personal
2047,SUV-ICE-Avg-Private,0.052077354,SUV,ICEV,ICEV-Avg,Personal
2048,SUV-ICE-Avg-Private,0.044173954,SUV,ICEV,ICEV-Avg,Personal
2049,SUV-ICE-Avg-Private,0.037220646,SUV,ICEV,ICEV-Avg,Personal
2050,SUV-ICE-Avg-Private,0.031215782,SUV,ICEV,ICEV-Avg,Personal
2021,SUV-ICE-Low-Private,0.00794647,SUV,HEV,HEV,Personal
2022,SUV-ICE-Low-Private,0.007180848,SUV,HEV,HEV,Personal
2023,SUV-ICE-Low-Private,0.006308471,SUV,HEV,HEV,Personal
2024,SUV-ICE-Low-Private,0.006899619,SUV,HEV,HEV,Personal
2025,SUV-ICE-Low-Private,0.014939592,SUV,HEV,HEV,Personal
2026,SUV-ICE-Low-Private,0.016052092,SUV,HEV,HEV,Personal
2027,SUV-ICE-Low-Private,0.008816825,SUV,HEV,HEV,Personal
2028,SUV-ICE-Low-Private,0.00788031,SUV,HEV,HEV,Personal
2029,SUV-ICE-Low-Private,0.008447502,SUV,HEV,HEV,Personal
2030,SUV-ICE-Low-Private,0.00726504,SUV,HEV,HEV,Personal
2031,SUV-ICE-Low-Private,0.010162864,SUV,HEV,HEV,Personal
2032,SUV-ICE-Low-Private,0.012706156,SUV,HEV,HEV,Personal
2033,SUV-ICE-Low-Private,0.01548847,SUV,HEV,HEV,Personal
2034,SUV-ICE-Low-Private,0.01199818,SUV,HEV,HEV,Personal
2035,SUV-ICE-Low-Private,0.005191913,SUV,HEV,HEV,Personal
2036,SUV-ICE-Low-Private,0.004935999,SUV,HEV,HEV,Personal
2037,SUV-ICE-Low-Private,0.004616383,SUV,HEV,HEV,Personal
2038,SUV-ICE-Low-Private,0.004232485,SUV,HEV,HEV,Personal
2039,SUV-ICE-Low-Private,0.003782441,SUV,HEV,HEV,Personal
2040,SUV-ICE-Low-Private,0.003359127,SUV,HEV,HEV,Personal
2041,SUV-ICE-Low-Private,0.002997013,SUV,HEV,HEV,Personal
2042,SUV-ICE-Low-Private,0.00264633,SUV,HEV,HEV,Personal
2043,SUV-ICE-Low-Private,0.002319088,SUV,HEV,HEV,Personal
2044,SUV-ICE-Low-Private,0.002011117,SUV,HEV,HEV,Personal
2045,SUV-ICE-Low-Private,0.001725617,SUV,HEV,HEV,Personal
2046,SUV-ICE-Low-Private,0.001473631,SUV,HEV,HEV,Personal
2047,SUV-ICE-Low-Private,0.001247444,SUV,HEV,HEV,Personal
2048,SUV-ICE-Low-Private,0.001047326,SUV,HEV,HEV,Personal
2049,SUV-ICE-Low-Private,0.000873527,SUV,HEV,HEV,Personal
2050,SUV-ICE-Low-Private,0.000724851,SUV,HEV,HEV,Personal
2021,SUV-PHEV-Private,0.00612753,SUV,PHEV,PHEV,Personal
2022,SUV-PHEV-Private,0.009594751,SUV,PHEV,PHEV,Personal
2023,SUV-PHEV-Private,0.006760399,SUV,PHEV,PHEV,Personal
2024,SUV-PHEV-Private,0.012357247,SUV,PHEV,PHEV,Personal
2025,SUV-PHEV-Private,0.046091271,SUV,PHEV,PHEV,Personal
2026,SUV-PHEV-Private,0.059804818,SUV,PHEV,PHEV,Personal
2027,SUV-PHEV-Private,0.068358265,SUV,PHEV,PHEV,Personal
2028,SUV-PHEV-Private,0.075071398,SUV,PHEV,PHEV,Personal
2029,SUV-PHEV-Private,0.088853267,SUV,PHEV,PHEV,Personal
2030,SUV-PHEV-Private,0.090467802,SUV,PHEV,PHEV,Personal
2031,SUV-PHEV-Private,0.075166005,SUV,PHEV,PHEV,Personal
2032,SUV-PHEV-Private,0.070514177,SUV,PHEV,PHEV,Personal
2033,SUV-PHEV-Private,0.05118226,SUV,PHEV,PHEV,Personal
2034,SUV-PHEV-Private,0.033878734,SUV,PHEV,PHEV,Personal
2035,SUV-PHEV-Private,0.034436154,SUV,PHEV,PHEV,Personal
2036,SUV-PHEV-Private,0.034423527,SUV,PHEV,PHEV,Personal
2037,SUV-PHEV-Private,0.034212851,SUV,PHEV,PHEV,Personal
2038,SUV-PHEV-Private,0.033727197,SUV,PHEV,PHEV,Personal
2039,SUV-PHEV-Private,0.033001805,SUV,PHEV,PHEV,Personal
2040,SUV-PHEV-Private,0.031826336,SUV,PHEV,PHEV,Personal
2041,SUV-PHEV-Private,0.030613508,SUV,PHEV,PHEV,Personal
2042,SUV-PHEV-Private,0.02920657,SUV,PHEV,PHEV,Personal
2043,SUV-PHEV-Private,0.02760156,SUV,PHEV,PHEV,Personal
2044,SUV-PHEV-Private,0.025877086,SUV,PHEV,PHEV,Personal
2045,SUV-PHEV-Private,0.024135175,SUV,PHEV,PHEV,Personal
2046,SUV-PHEV-Private,0.022222698,SUV,PHEV,PHEV,Personal
2047,SUV-PHEV-Private,0.020206316,SUV,PHEV,PHEV,Personal
2048,SUV-PHEV-Private,0.018381989,SUV,PHEV,PHEV,Personal
2049,SUV-PHEV-Private,0.016605958,SUV,PHEV,PHEV,Personal
2050,SUV-PHEV-Private,0.014754742,SUV,PHEV,PHEV,Personal
2021,SUV-BEV-Sht-Private,0.000147542,SUV,BEV,BEV-Sht,Personal
2022,SUV-BEV-Sht-Private,0.000361257,SUV,BEV,BEV-Sht,Personal
2023,SUV-BEV-Sht-Private,0.000190204,SUV,BEV,BEV-Sht,Personal
2024,SUV-BEV-Sht-Private,0.000211408,SUV,BEV,BEV-Sht,Personal
2025,SUV-BEV-Sht-Private,0.000545972,SUV,BEV,BEV-Sht,Personal
2026,SUV-BEV-Sht-Private,0.000671857,SUV,BEV,BEV-Sht,Personal
2027,SUV-BEV-Sht-Private,0.000299618,SUV,BEV,BEV-Sht,Personal
2028,SUV-BEV-Sht-Private,0.000574644,SUV,BEV,BEV-Sht,Personal
2029,SUV-BEV-Sht-Private,0.001000752,SUV,BEV,BEV-Sht,Personal
2030,SUV-BEV-Sht-Private,0.000479577,SUV,BEV,BEV-Sht,Personal
2031,SUV-BEV-Sht-Private,0.001984212,SUV,BEV,BEV-Sht,Personal
2032,SUV-BEV-Sht-Private,0.001279133,SUV,BEV,BEV-Sht,Personal
2033,SUV-BEV-Sht-Private,0.001893926,SUV,BEV,BEV-Sht,Personal
2034,SUV-BEV-Sht-Private,0.001041005,SUV,BEV,BEV-Sht,Personal
2035,SUV-BEV-Sht-Private,0.001183209,SUV,BEV,BEV-Sht,Personal
2036,SUV-BEV-Sht-Private,0.001324138,SUV,BEV,BEV-Sht,Personal
2037,SUV-BEV-Sht-Private,0.001458025,SUV,BEV,BEV-Sht,Personal
2038,SUV-BEV-Sht-Private,0.001589977,SUV,BEV,BEV-Sht,Personal
2039,SUV-BEV-Sht-Private,0.001687844,SUV,BEV,BEV-Sht,Personal
2040,SUV-BEV-Sht-Private,0.001791152,SUV,BEV,BEV-Sht,Personal
2041,SUV-BEV-Sht-Private,0.00190428,SUV,BEV,BEV-Sht,Personal
2042,SUV-BEV-Sht-Private,0.001996032,SUV,BEV,BEV-Sht,Personal
2043,SUV-BEV-Sht-Private,0.00207345,SUV,BEV,BEV-Sht,Personal
2044,SUV-BEV-Sht-Private,0.002125834,SUV,BEV,BEV-Sht,Personal
2045,SUV-BEV-Sht-Private,0.002149442,SUV,BEV,BEV-Sht,Personal
2046,SUV-BEV-Sht-Private,0.002164412,SUV,BEV,BEV-Sht,Personal
2047,SUV-BEV-Sht-Private,0.002155063,SUV,BEV,BEV-Sht,Personal
2048,SUV-BEV-Sht-Private,0.002124133,SUV,BEV,BEV-Sht,Personal
2049,SUV-BEV-Sht-Private,0.002077175,SUV,BEV,BEV-Sht,Personal
2050,SUV-BEV-Sht-Private,0.002014331,SUV,BEV,BEV-Sht,Personal
2021,SUV-BEV-Mid-Private,0.001313628,SUV,BEV,BEV-Mid,Personal
2022,SUV-BEV-Mid-Private,0.001196501,SUV,BEV,BEV-Mid,Personal
2023,SUV-BEV-Mid-Private,0.000465947,SUV,BEV,BEV-Mid,Personal
2024,SUV-BEV-Mid-Private,0.002240517,SUV,BEV,BEV-Mid,Personal
2025,SUV-BEV-Mid-Private,0.00241963,SUV,BEV,BEV-Mid,Personal
2026,SUV-BEV-Mid-Private,0.001757067,SUV,BEV,BEV-Mid,Personal
2027,SUV-BEV-Mid-Private,0.002581724,SUV,BEV,BEV-Mid,Personal
2028,SUV-BEV-Mid-Private,0.003765556,SUV,BEV,BEV-Mid,Personal
2029,SUV-BEV-Mid-Private,0.004076344,SUV,BEV,BEV-Mid,Personal
2030,SUV-BEV-Mid-Private,0.006768271,SUV,BEV,BEV-Mid,Personal
2031,SUV-BEV-Mid-Private,0.003507463,SUV,BEV,BEV-Mid,Personal
2032,SUV-BEV-Mid-Private,0.005124397,SUV,BEV,BEV-Mid,Personal
2033,SUV-BEV-Mid-Private,0.002796295,SUV,BEV,BEV-Mid,Personal
2034,SUV-BEV-Mid-Private,0.003434459,SUV,BEV,BEV-Mid,Personal
2035,SUV-BEV-Mid-Private,0.00398967,SUV,BEV,BEV-Mid,Personal
2036,SUV-BEV-Mid-Private,0.004569242,SUV,BEV,BEV-Mid,Personal
2037,SUV-BEV-Mid-Private,0.005154629,SUV,BEV,BEV-Mid,Personal
2038,SUV-BEV-Mid-Private,0.005732902,SUV,BEV,BEV-Mid,Personal
2039,SUV-BEV-Mid-Private,0.006248606,SUV,BEV,BEV-Mid,Personal
2040,SUV-BEV-Mid-Private,0.006816324,SUV,BEV,BEV-Mid,Personal
2041,SUV-BEV-Mid-Private,0.007298392,SUV,BEV,BEV-Mid,Personal
2042,SUV-BEV-Mid-Private,0.007707401,SUV,BEV,BEV-Mid,Personal
2043,SUV-BEV-Mid-Private,0.008069076,SUV,BEV,BEV-Mid,Personal
2044,SUV-BEV-Mid-Private,0.008340238,SUV,BEV,BEV-Mid,Personal
2045,SUV-BEV-Mid-Private,0.008503702,SUV,BEV,BEV-Mid,Personal
2046,SUV-BEV-Mid-Private,0.008636877,SUV,BEV,BEV-Mid,Personal
2047,SUV-BEV-Mid-Private,0.008675633,SUV,BEV,BEV-Mid,Personal
2048,SUV-BEV-Mid-Private,0.008628344,SUV,BEV,BEV-Mid,Personal
2049,SUV-BEV-Mid-Private,0.008515189,SUV,BEV,BEV-Mid,Personal
2050,SUV-BEV-Mid-Private,0.008338396,SUV,BEV,BEV-Mid,Personal
2021,SUV-BEV-Lng-Private,0.007130717,SUV,BEV,BEV-Lng,Personal
2022,SUV-BEV-Lng-Private,0.007097886,SUV,BEV,BEV-Lng,Personal
2023,SUV-BEV-Lng-Private,0.015279285,SUV,BEV,BEV-Lng,Personal
2024,SUV-BEV-Lng-Private,0.030010858,SUV,BEV,BEV-Lng,Personal
2025,SUV-BEV-Lng-Private,0.016702353,SUV,BEV,BEV-Lng,Personal
2026,SUV-BEV-Lng-Private,0.017370173,SUV,BEV,BEV-Lng,Personal
2027,SUV-BEV-Lng-Private,0.018088014,SUV,BEV,BEV-Lng,Personal
2028,SUV-BEV-Lng-Private,0.018125426,SUV,BEV,BEV-Lng,Personal
2029,SUV-BEV-Lng-Private,0.022484394,SUV,BEV,BEV-Lng,Personal
2030,SUV-BEV-Lng-Private,0.022257363,SUV,BEV,BEV-Lng,Personal
2031,SUV-BEV-Lng-Private,0.032903055,SUV,BEV,BEV-Lng,Personal
2032,SUV-BEV-Lng-Private,0.031732321,SUV,BEV,BEV-Lng,Personal
2033,SUV-BEV-Lng-Private,0.037338637,SUV,BEV,BEV-Lng,Personal
2034,SUV-BEV-Lng-Private,0.046165958,SUV,BEV,BEV-Lng,Personal
2035,SUV-BEV-Lng-Private,0.057986094,SUV,BEV,BEV-Lng,Personal
2036,SUV-BEV-Lng-Private,0.071247836,SUV,BEV,BEV-Lng,Personal
2037,SUV-BEV-Lng-Private,0.087156226,SUV,BEV,BEV-Lng,Personal
2038,SUV-BEV-Lng-Private,0.105205639,SUV,BEV,BEV-Lng,Personal
2039,SUV-BEV-Lng-Private,0.124620979,SUV,BEV,BEV-Lng,Personal
2040,SUV-BEV-Lng-Private,0.146772647,SUV,BEV,BEV-Lng,Personal
2041,SUV-BEV-Lng-Private,0.162474173,SUV,BEV,BEV-Lng,Personal
2042,SUV-BEV-Lng-Private,0.177394108,SUV,BEV,BEV-Lng,Personal
2043,SUV-BEV-Lng-Private,0.192011883,SUV,BEV,BEV-Lng,Personal
2044,SUV-BEV-Lng-Private,0.205184118,SUV,BEV,BEV-Lng,Personal
2045,SUV-BEV-Lng-Private,0.216278063,SUV,BEV,BEV-Lng,Personal
2046,SUV-BEV-Lng-Private,0.227075251,SUV,BEV,BEV-Lng,Personal
2047,SUV-BEV-Lng-Private,0.235767875,SUV,BEV,BEV-Lng,Personal
2048,SUV-BEV-Lng-Private,0.242346235,SUV,BEV,BEV-Lng,Personal
2049,SUV-BEV-Lng-Private,0.247159454,SUV,BEV,BEV-Lng,Personal
2050,SUV-BEV-Lng-Private,0.250075794,SUV,BEV,BEV-Lng,Personal
2021,SUV-FCEV-Private,8.08292E-18,SUV,FCEV,FCEV,Personal
2022,SUV-FCEV-Private,1.29286E-17,SUV,FCEV,FCEV,Personal
2023,SUV-FCEV-Private,8.30072E-18,SUV,FCEV,FCEV,Personal
2024,SUV-FCEV-Private,5.12982E-21,SUV,FCEV,FCEV,Personal
2025,SUV-FCEV-Private,1.87359E-20,SUV,FCEV,FCEV,Personal
2026,SUV-FCEV-Private,2.75673E-05,SUV,FCEV,FCEV,Personal
2027,SUV-FCEV-Private,4.75339E-05,SUV,FCEV,FCEV,Personal
2028,SUV-FCEV-Private,0.000130294,SUV,FCEV,FCEV,Personal
2029,SUV-FCEV-Private,0.00033512,SUV,FCEV,FCEV,Personal
2030,SUV-FCEV-Private,0.000802895,SUV,FCEV,FCEV,Personal
2031,SUV-FCEV-Private,0.001297816,SUV,FCEV,FCEV,Personal
2032,SUV-FCEV-Private,0.001394625,SUV,FCEV,FCEV,Personal
2033,SUV-FCEV-Private,0.001995972,SUV,FCEV,FCEV,Personal
2034,SUV-FCEV-Private,0.002303302,SUV,FCEV,FCEV,Personal
2035,SUV-FCEV-Private,0.002727717,SUV,FCEV,FCEV,Personal
2036,SUV-FCEV-Private,0.003525582,SUV,FCEV,FCEV,Personal
2037,SUV-FCEV-Private,0.00452445,SUV,FCEV,FCEV,Personal
2038,SUV-FCEV-Private,0.005743383,SUV,FCEV,FCEV,Personal
2039,SUV-FCEV-Private,0.007172181,SUV,FCEV,FCEV,Personal
2040,SUV-FCEV-Private,0.008968413,SUV,FCEV,FCEV,Personal
2041,SUV-FCEV-Private,0.011313753,SUV,FCEV,FCEV,Personal
2042,SUV-FCEV-Private,0.014079405,SUV,FCEV,FCEV,Personal
2043,SUV-FCEV-Private,0.0173718,SUV,FCEV,FCEV,Personal
2044,SUV-FCEV-Private,0.021162208,SUV,FCEV,FCEV,Personal
2045,SUV-FCEV-Private,0.02542969,SUV,FCEV,FCEV,Personal
2046,SUV-FCEV-Private,0.030437172,SUV,FCEV,FCEV,Personal
2047,SUV-FCEV-Private,0.036025077,SUV,FCEV,FCEV,Personal
2048,SUV-FCEV-Private,0.042209393,SUV,FCEV,FCEV,Personal
2049,SUV-FCEV-Private,0.049063385,SUV,FCEV,FCEV,Personal
2050,SUV-FCEV-Private,0.056659924,SUV,FCEV,FCEV,Personal
2021,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2022,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2023,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2024,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2025,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2026,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2027,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2028,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2029,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2030,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2031,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2032,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2033,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2034,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2035,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2036,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2037,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2038,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2039,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2040,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2041,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2042,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2043,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2044,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2045,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2046,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2047,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2048,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2049,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2050,SUV-H2ICE-Private,0,SUV,H2ICEV,H2ICE,Personal
2021,Sed-ICE-Hig-Fleet,2.24565E-05,Sedan,ICEV,ICEV-High,Fleet
2022,Sed-ICE-Hig-Fleet,1.71434E-05,Sedan,ICEV,ICEV-High,Fleet
2023,Sed-ICE-Hig-Fleet,1.08767E-05,Sedan,ICEV,ICEV-High,Fleet
2024,Sed-ICE-Hig-Fleet,5.81488E-06,Sedan,ICEV,ICEV-High,Fleet
2025,Sed-ICE-Hig-Fleet,2.95689E-06,Sedan,ICEV,ICEV-High,Fleet
2026,Sed-ICE-Hig-Fleet,2.19946E-06,Sedan,ICEV,ICEV-High,Fleet
2027,Sed-ICE-Hig-Fleet,1.57023E-06,Sedan,ICEV,ICEV-High,Fleet
2028,Sed-ICE-Hig-Fleet,1.13171E-06,Sedan,ICEV,ICEV-High,Fleet
2029,Sed-ICE-Hig-Fleet,7.34587E-07,Sedan,ICEV,ICEV-High,Fleet
2030,Sed-ICE-Hig-Fleet,5.15201E-07,Sedan,ICEV,ICEV-High,Fleet
2031,Sed-ICE-Hig-Fleet,3.97889E-07,Sedan,ICEV,ICEV-High,Fleet
2032,Sed-ICE-Hig-Fleet,2.92578E-07,Sedan,ICEV,ICEV-High,Fleet
2033,Sed-ICE-Hig-Fleet,2.44496E-07,Sedan,ICEV,ICEV-High,Fleet
2034,Sed-ICE-Hig-Fleet,1.86326E-07,Sedan,ICEV,ICEV-High,Fleet
2035,Sed-ICE-Hig-Fleet,2.23774E-07,Sedan,ICEV,ICEV-High,Fleet
2036,Sed-ICE-Hig-Fleet,1.63481E-07,Sedan,ICEV,ICEV-High,Fleet
2037,Sed-ICE-Hig-Fleet,1.16819E-07,Sedan,ICEV,ICEV-High,Fleet
2038,Sed-ICE-Hig-Fleet,8.35894E-08,Sedan,ICEV,ICEV-High,Fleet
2039,Sed-ICE-Hig-Fleet,6.60787E-08,Sedan,ICEV,ICEV-High,Fleet
2040,Sed-ICE-Hig-Fleet,4.27559E-08,Sedan,ICEV,ICEV-High,Fleet
2041,Sed-ICE-Hig-Fleet,3.18451E-08,Sedan,ICEV,ICEV-High,Fleet
2042,Sed-ICE-Hig-Fleet,2.49164E-08,Sedan,ICEV,ICEV-High,Fleet
2043,Sed-ICE-Hig-Fleet,1.83882E-08,Sedan,ICEV,ICEV-High,Fleet
2044,Sed-ICE-Hig-Fleet,1.42342E-08,Sedan,ICEV,ICEV-High,Fleet
2045,Sed-ICE-Hig-Fleet,1.25785E-08,Sedan,ICEV,ICEV-High,Fleet
2046,Sed-ICE-Hig-Fleet,1.0358E-08,Sedan,ICEV,ICEV-High,Fleet
2047,Sed-ICE-Hig-Fleet,9.28905E-09,Sedan,ICEV,ICEV-High,Fleet
2048,Sed-ICE-Hig-Fleet,8.73889E-09,Sedan,ICEV,ICEV-High,Fleet
2049,Sed-ICE-Hig-Fleet,8.1953E-09,Sedan,ICEV,ICEV-High,Fleet
2050,Sed-ICE-Hig-Fleet,7.72003E-09,Sedan,ICEV,ICEV-High,Fleet
2021,Sed-ICE-Avg-Fleet,0.030354137,Sedan,ICEV,ICEV-Avg,Fleet
2022,Sed-ICE-Avg-Fleet,0.027693722,Sedan,ICEV,ICEV-Avg,Fleet
2023,Sed-ICE-Avg-Fleet,0.022381464,Sedan,ICEV,ICEV-Avg,Fleet
2024,Sed-ICE-Avg-Fleet,0.01438023,Sedan,ICEV,ICEV-Avg,Fleet
2025,Sed-ICE-Avg-Fleet,0.008576164,Sedan,ICEV,ICEV-Avg,Fleet
2026,Sed-ICE-Avg-Fleet,0.007554716,Sedan,ICEV,ICEV-Avg,Fleet
2027,Sed-ICE-Avg-Fleet,0.006210483,Sedan,ICEV,ICEV-Avg,Fleet
2028,Sed-ICE-Avg-Fleet,0.005178788,Sedan,ICEV,ICEV-Avg,Fleet
2029,Sed-ICE-Avg-Fleet,0.003839206,Sedan,ICEV,ICEV-Avg,Fleet
2030,Sed-ICE-Avg-Fleet,0.003086985,Sedan,ICEV,ICEV-Avg,Fleet
2031,Sed-ICE-Avg-Fleet,0.002664956,Sedan,ICEV,ICEV-Avg,Fleet
2032,Sed-ICE-Avg-Fleet,0.002221737,Sedan,ICEV,ICEV-Avg,Fleet
2033,Sed-ICE-Avg-Fleet,0.002027174,Sedan,ICEV,ICEV-Avg,Fleet
2034,Sed-ICE-Avg-Fleet,0.001681193,Sedan,ICEV,ICEV-Avg,Fleet
2035,Sed-ICE-Avg-Fleet,0.002148888,Sedan,ICEV,ICEV-Avg,Fleet
2036,Sed-ICE-Avg-Fleet,0.001702623,Sedan,ICEV,ICEV-Avg,Fleet
2037,Sed-ICE-Avg-Fleet,0.001323983,Sedan,ICEV,ICEV-Avg,Fleet
2038,Sed-ICE-Avg-Fleet,0.001024327,Sedan,ICEV,ICEV-Avg,Fleet
2039,Sed-ICE-Avg-Fleet,0.00082926,Sedan,ICEV,ICEV-Avg,Fleet
2040,Sed-ICE-Avg-Fleet,0.000600525,Sedan,ICEV,ICEV-Avg,Fleet
2041,Sed-ICE-Avg-Fleet,0.000481615,Sedan,ICEV,ICEV-Avg,Fleet
2042,Sed-ICE-Avg-Fleet,0.000395126,Sedan,ICEV,ICEV-Avg,Fleet
2043,Sed-ICE-Avg-Fleet,0.000314198,Sedan,ICEV,ICEV-Avg,Fleet
2044,Sed-ICE-Avg-Fleet,0.00025556,Sedan,ICEV,ICEV-Avg,Fleet
2045,Sed-ICE-Avg-Fleet,0.000221946,Sedan,ICEV,ICEV-Avg,Fleet
2046,Sed-ICE-Avg-Fleet,0.000199384,Sedan,ICEV,ICEV-Avg,Fleet
2047,Sed-ICE-Avg-Fleet,0.000186955,Sedan,ICEV,ICEV-Avg,Fleet
2048,Sed-ICE-Avg-Fleet,0.000179457,Sedan,ICEV,ICEV-Avg,Fleet
2049,Sed-ICE-Avg-Fleet,0.000171847,Sedan,ICEV,ICEV-Avg,Fleet
2050,Sed-ICE-Avg-Fleet,0.000164773,Sedan,ICEV,ICEV-Avg,Fleet
2021,Sed-ICE-Low-Fleet,0.000425088,Sedan,HEV,HEV,Fleet
2022,Sed-ICE-Low-Fleet,0.000513135,Sedan,HEV,HEV,Fleet
2023,Sed-ICE-Low-Fleet,0.000715023,Sedan,HEV,HEV,Fleet
2024,Sed-ICE-Low-Fleet,0.000721781,Sedan,HEV,HEV,Fleet
2025,Sed-ICE-Low-Fleet,0.00213715,Sedan,HEV,HEV,Fleet
2026,Sed-ICE-Low-Fleet,0.002724183,Sedan,HEV,HEV,Fleet
2027,Sed-ICE-Low-Fleet,0.003257111,Sedan,HEV,HEV,Fleet
2028,Sed-ICE-Low-Fleet,0.004096599,Sedan,HEV,HEV,Fleet
2029,Sed-ICE-Low-Fleet,0.004803792,Sedan,HEV,HEV,Fleet
2030,Sed-ICE-Low-Fleet,0.004932884,Sedan,HEV,HEV,Fleet
2031,Sed-ICE-Low-Fleet,0.005658046,Sedan,HEV,HEV,Fleet
2032,Sed-ICE-Low-Fleet,0.006771889,Sedan,HEV,HEV,Fleet
2033,Sed-ICE-Low-Fleet,0.007154941,Sedan,HEV,HEV,Fleet
2034,Sed-ICE-Low-Fleet,0.007944122,Sedan,HEV,HEV,Fleet
2035,Sed-ICE-Low-Fleet,0.004938086,Sedan,HEV,HEV,Fleet
2036,Sed-ICE-Low-Fleet,0.004974687,Sedan,HEV,HEV,Fleet
2037,Sed-ICE-Low-Fleet,0.004886602,Sedan,HEV,HEV,Fleet
2038,Sed-ICE-Low-Fleet,0.004725516,Sedan,HEV,HEV,Fleet
2039,Sed-ICE-Low-Fleet,0.004613038,Sedan,HEV,HEV,Fleet
2040,Sed-ICE-Low-Fleet,0.004238752,Sedan,HEV,HEV,Fleet
2041,Sed-ICE-Low-Fleet,0.0042002,Sedan,HEV,HEV,Fleet
2042,Sed-ICE-Low-Fleet,0.004190935,Sedan,HEV,HEV,Fleet
2043,Sed-ICE-Low-Fleet,0.004111206,Sedan,HEV,HEV,Fleet
2044,Sed-ICE-Low-Fleet,0.004063952,Sedan,HEV,HEV,Fleet
2045,Sed-ICE-Low-Fleet,0.004129036,Sedan,HEV,HEV,Fleet
2046,Sed-ICE-Low-Fleet,0.004594526,Sedan,HEV,HEV,Fleet
2047,Sed-ICE-Low-Fleet,0.00520699,Sedan,HEV,HEV,Fleet
2048,Sed-ICE-Low-Fleet,0.005954559,Sedan,HEV,HEV,Fleet
2049,Sed-ICE-Low-Fleet,0.006790192,Sedan,HEV,HEV,Fleet
2050,Sed-ICE-Low-Fleet,0.007733016,Sedan,HEV,HEV,Fleet
2021,Sed-PHEV-Fleet,0.001582895,Sedan,PHEV,PHEV,Fleet
2022,Sed-PHEV-Fleet,0.001650519,Sedan,PHEV,PHEV,Fleet
2023,Sed-PHEV-Fleet,0.001170742,Sedan,PHEV,PHEV,Fleet
2024,Sed-PHEV-Fleet,0.000953895,Sedan,PHEV,PHEV,Fleet
2025,Sed-PHEV-Fleet,0.002382647,Sedan,PHEV,PHEV,Fleet
2026,Sed-PHEV-Fleet,0.002712175,Sedan,PHEV,PHEV,Fleet
2027,Sed-PHEV-Fleet,0.002607438,Sedan,PHEV,PHEV,Fleet
2028,Sed-PHEV-Fleet,0.002592786,Sedan,PHEV,PHEV,Fleet
2029,Sed-PHEV-Fleet,0.001726461,Sedan,PHEV,PHEV,Fleet
